ID,WellID,Row,Column,RowName,ColumnName,WellName,DateTime,Timepoint,ElapsedTime,Description,[Cell] Count,[Cell] (Nuc2) Area (AVG),[Cell] (Nuc2) Diameter (AVG),[Cell] (Nuc2) Circumference (AVG),[Cell] (Nuc2) Circularity (AVG),[Cell] (Nuc2) Compactness (AVG),[Cell] (Nuc2) Anisometry (AVG),[Cell] (Nuc2) TotalIntensity CH1 (AVG),[Cell] (Nuc2) TotalIntensity CH2 (AVG),[Cell] (Nuc2) TotalIntensity CH3 (AVG),[Cell] (Nuc2) MeanIntensity CH1 (AVG),[Cell] (Nuc2) MeanIntensity CH2 (AVG),[Cell] (Nuc2) MeanIntensity CH3 (AVG),[Cell] (Nuc2) TotalPeak CH1 (AVG),[Cell] (Nuc2) TotalPeak CH2 (AVG),[Cell] (Nuc2) TotalPeak CH3 (AVG),[Cell] (Nuc2) TotalRidge CH1 (AVG),[Cell] (Nuc2) TotalRidge CH2 (AVG),[Cell] (Nuc2) TotalRidge CH3 (AVG),[Cell] (Nuc2) MeanPeak CH1 (AVG),[Cell] (Nuc2) MeanPeak CH2 (AVG),[Cell] (Nuc2) MeanPeak CH3 (AVG),[Cell] (Nuc2) MeanRidge CH1 (AVG),[Cell] (Nuc2) MeanRidge CH2 (AVG),[Cell] (Nuc2) MeanRidge CH3 (AVG),[Cell] (CellBody) Area (AVG),[Cell] (CellBody) Diameter (AVG),[Cell] (CellBody) Circumference (AVG),[Cell] (CellBody) Circularity (AVG),[Cell] (CellBody) Compactness (AVG),[Cell] (CellBody) Anisometry (AVG),[Cell] (CellBody) TotalIntensity CH2 (AVG),[Cell] (CellBody) TotalIntensity CH3 (AVG),[Cell] (CellBody) TotalIntensity CH4 (AVG),[Cell] (CellBody) TotalIntensity CH5 (AVG),[Cell] (CellBody) MeanIntensity CH2 (AVG),[Cell] (CellBody) MeanIntensity CH3 (AVG),[Cell] (CellBody) MeanIntensity CH4 (AVG),[Cell] (CellBody) MeanIntensity CH5 (AVG),[Cell] (CellBody) MinIntensity CH2 (AVG),[Cell] (CellBody) MinIntensity CH3 (AVG),[Cell] (CellBody) MinIntensity CH4 (AVG),[Cell] (CellBody) MinIntensity CH5 (AVG),[Cell] (CellBody) MaxIntensity CH2 (AVG),[Cell] (CellBody) MaxIntensity CH3 (AVG),[Cell] (CellBody) MaxIntensity CH4 (AVG),[Cell] (CellBody) MaxIntensity CH5 (AVG),[Cell] (CellBody) TotalPeak CH2 (AVG),[Cell] (CellBody) TotalPeak CH3 (AVG),[Cell] (CellBody) TotalPeak CH4 (AVG),[Cell] (CellBody) TotalPeak CH5 (AVG),[Cell] (CellBody) TotalHole CH2 (AVG),[Cell] (CellBody) TotalHole CH3 (AVG),[Cell] (CellBody) TotalHole CH4 (AVG),[Cell] (CellBody) TotalHole CH5 (AVG),[Cell] (CellBody) TotalRidge CH2 (AVG),[Cell] (CellBody) TotalRidge CH3 (AVG),[Cell] (CellBody) TotalRidge CH4 (AVG),[Cell] (CellBody) TotalRidge CH5 (AVG),[Cell] (CellBody) TotalValley CH2 (AVG),[Cell] (CellBody) TotalValley CH3 (AVG),[Cell] (CellBody) TotalValley CH4 (AVG),[Cell] (CellBody) TotalValley CH5 (AVG),[Cell] (CellBody) TotalEdge CH2 (AVG),[Cell] (CellBody) TotalEdge CH3 (AVG),[Cell] (CellBody) TotalEdge CH4 (AVG),[Cell] (CellBody) TotalEdge CH5 (AVG),[Cell] (CellBody) TotalSaddle CH2 (AVG),[Cell] (CellBody) TotalSaddle CH3 (AVG),[Cell] (CellBody) TotalSaddle CH4 (AVG),[Cell] (CellBody) TotalSaddle CH5 (AVG),[Cell] (CellBody) MeanPeak CH2 (AVG),[Cell] (CellBody) MeanPeak CH3 (AVG),[Cell] (CellBody) MeanPeak CH4 (AVG),[Cell] (CellBody) MeanPeak CH5 (AVG),[Cell] (CellBody) MeanHole CH2 (AVG),[Cell] (CellBody) MeanHole CH3 (AVG),[Cell] (CellBody) MeanHole CH4 (AVG),[Cell] (CellBody) MeanHole CH5 (AVG),[Cell] (CellBody) MeanRidge CH2 (AVG),[Cell] (CellBody) MeanRidge CH3 (AVG),[Cell] (CellBody) MeanRidge CH4 (AVG),[Cell] (CellBody) MeanRidge CH5 (AVG),[Cell] (CellBody) MeanValley CH2 (AVG),[Cell] (CellBody) MeanValley CH3 (AVG),[Cell] (CellBody) MeanValley CH4 (AVG),[Cell] (CellBody) MeanValley CH5 (AVG),[Cell] (CellBody) MeanEdge CH2 (AVG),[Cell] (CellBody) MeanEdge CH3 (AVG),[Cell] (CellBody) MeanEdge CH4 (AVG),[Cell] (CellBody) MeanEdge CH5 (AVG),[Cell] (CellBody) MeanSaddle CH2 (AVG),[Cell] (CellBody) MeanSaddle CH3 (AVG),[Cell] (CellBody) MeanSaddle CH4 (AVG),[Cell] (CellBody) MeanSaddle CH5 (AVG)
23,107,5,11,E,11,E-11,2021-03-30 00:46:58 +02:00,1,0,,354,184.4733,17.2666,54.2591,0.776512,1.343218,1.276248,209103.04,36988.33,46308.80,489.4314,88.6687,107.9086,522.781505,361.843790,585.324372,1277.992735,871.748734,1833.668544,1.244637,0.884696,1.383986,3.097543,2.114592,4.260356,252.7014,25.6618,75.3039,0.568715,1.833258,1.631001,49927.71,65721.77,24501.77,5534205.88,88.4695,116.8276,44.0395,9393.4334,26.01,5.88,1.82,6266.11,216.29,457.28,178.32,12047.20,33.764393,41.255270,57.234632,4.713761,31.970346,48.910005,63.056345,2.744478,103.966836,143.270652,190.925283,14.400898,99.176517,149.281735,191.950210,12.013829,196.437434,407.088338,410.397238,74.388141,61.368885,92.464889,118.468322,9.590329,0.056392,0.068489,0.094180,0.008272,0.053430,0.081324,0.104251,0.005138,0.174452,0.238969,0.315677,0.025661,0.166617,0.249220,0.318059,0.021870,0.348514,0.694718,0.699931,0.137346,0.103490,0.154860,0.196687,0.017281
31,108,5,12,E,12,E-12,2021-03-30 00:46:41 +02:00,1,0,,307,189.6149,17.4628,54.4595,0.785899,1.275193,1.281490,223208.01,41024.32,49486.47,501.7861,92.8939,109.9033,541.390723,387.257029,616.206531,1306.608591,910.626689,1870.503804,1.251376,0.891030,1.391042,3.073931,2.097862,4.205290,250.2783,25.5482,73.4967,0.566824,1.770187,1.654383,52032.53,67826.42,24642.98,5528935.70,92.3045,117.3543,43.1921,9451.1515,26.65,5.59,1.66,6265.32,223.70,461.52,172.63,12033.84,32.994510,40.050006,55.698136,4.759710,30.926628,47.503037,61.348214,2.694636,101.136548,139.299631,185.533616,14.436923,96.087147,145.109630,186.889777,11.914837,194.469303,407.199467,408.971912,74.789647,59.717028,90.165979,115.162049,9.577517,0.055782,0.068474,0.093946,0.008311,0.052164,0.080673,0.103313,0.004949,0.171295,0.237510,0.313446,0.025493,0.162681,0.246757,0.315525,0.021397,0.340959,0.692477,0.694929,0.135757,0.101468,0.153416,0.194968,0.017043
39,109,5,13,E,13,E-13,2021-03-30 00:46:23 +02:00,1,0,,161,188.4768,17.4799,54.9336,0.785295,1.302993,1.270973,215389.67,40641.11,47974.47,490.6931,94.6491,110.2627,533.272220,396.992011,618.734152,1350.196211,934.608665,1872.745705,1.236271,0.942567,1.434197,3.226554,2.205954,4.300336,249.1587,25.8445,74.8471,0.575135,1.828716,1.646824,51178.86,64070.63,24108.77,5526262.83,94.2896,115.1160,43.5914,9502.7040,26.70,4.76,1.70,6128.76,232.79,442.10,169.29,12264.34,34.146250,40.091298,56.475933,5.151373,32.142900,47.108961,61.817805,2.963564,105.395271,139.580439,187.941727,15.713033,100.248499,144.832243,188.761510,13.075587,201.133274,402.597378,407.953364,79.362516,62.444377,90.071331,116.417808,10.476598,0.057236,0.067207,0.093853,0.009011,0.053846,0.079559,0.103428,0.005577,0.177117,0.234911,0.314406,0.027917,0.168596,0.244622,0.316466,0.023796,0.361331,0.694735,0.702139,0.146534,0.105587,0.152311,0.195693,0.018791
47,110,5,14,E,14,E-14,2021-03-30 00:46:05 +02:00,1,0,,240,187.9140,17.4811,54.7557,0.777420,1.290723,1.279520,205047.71,37274.55,46502.42,464.1570,84.3076,104.4989,518.727312,365.805857,596.145096,1279.497590,871.769974,1862.448400,1.191920,0.842767,1.356693,2.965207,2.001508,4.231414,248.5252,25.5817,73.5212,0.558583,1.764810,1.670550,47044.74,63691.31,23407.23,5476964.62,83.6456,112.2398,41.2928,9417.8323,24.66,5.15,1.58,6132.18,206.63,443.14,164.13,12082.32,34.064435,40.370901,56.826042,4.977683,32.388202,47.102409,61.931626,2.990146,105.126858,139.170544,187.131872,15.165087,100.279173,144.224801,187.840282,12.721223,196.110849,399.186638,402.150479,77.225718,62.116254,89.313460,115.435250,10.069645,0.057843,0.068413,0.096181,0.008642,0.054942,0.080063,0.104996,0.005396,0.178668,0.236238,0.316927,0.026530,0.170459,0.245217,0.318306,0.022568,0.343541,0.685074,0.688084,0.138431,0.105795,0.151861,0.195786,0.017759
55,111,5,15,E,15,E-15,2021-03-30 00:45:47 +02:00,1,0,,247,188.3247,17.3836,54.6332,0.787067,1.286984,1.264568,216477.10,40198.81,45368.10,498.0846,93.8522,103.0751,520.498729,386.358548,593.481934,1300.425187,919.441333,1870.647419,1.210721,0.917458,1.353998,3.083679,2.171783,4.233995,252.4825,26.0380,74.4532,0.558728,1.791021,1.668261,51749.16,63326.44,23731.58,5524668.70,93.1001,109.9184,41.5301,9364.4659,25.51,4.11,1.44,6131.43,234.58,439.94,171.15,12017.62,33.922186,40.663267,57.233637,4.926639,32.352594,48.758026,63.847152,3.006225,104.893410,142.038171,191.248143,15.022853,100.275939,148.645508,193.600265,12.681504,204.064211,413.391022,415.962820,75.846038,62.313967,92.128775,118.842308,10.012336,0.056229,0.067696,0.094388,0.008591,0.053669,0.081173,0.105643,0.005604,0.174583,0.236408,0.316167,0.026564,0.167045,0.247571,0.320671,0.022988,0.358614,0.697943,0.703443,0.138919,0.104255,0.153470,0.196968,0.017875
63,112,5,16,E,16,E-16,2021-03-30 00:45:29 +02:00,1,0,,179,187.3235,17.4376,54.4554,0.785119,1.287207,1.289744,220629.25,40063.84,48242.61,510.6602,93.3907,105.7127,524.408309,401.435101,615.252909,1336.828112,949.165496,1876.592855,1.224731,0.945593,1.415144,3.244881,2.234641,4.274675,246.4026,25.6153,73.5205,0.557783,1.796172,1.642811,50376.11,65437.56,24432.11,5427013.74,92.8357,111.8504,42.8374,9388.9707,25.58,4.61,1.65,6224.25,234.32,435.75,163.49,12120.60,33.796157,38.881262,54.863651,5.088207,32.152164,46.179984,60.799653,3.041799,104.512239,135.623806,183.267374,15.513271,99.854386,141.394287,184.843879,13.051681,203.169806,401.583748,406.701217,76.646107,62.063245,87.637503,113.794779,10.346046,0.057878,0.068409,0.094402,0.008955,0.055297,0.080648,0.104439,0.005787,0.179941,0.237321,0.315379,0.027853,0.172347,0.246894,0.317692,0.024082,0.368103,0.693280,0.703076,0.140903,0.107530,0.153240,0.195584,0.018794
71,113,5,17,E,17,E-17,2021-03-30 00:45:12 +02:00,1,0,,108,180.7448,16.6948,52.7236,0.807963,1.254053,1.229672,209341.96,39806.19,46794.72,503.5202,95.8580,108.2183,509.010517,383.529680,594.032802,1349.959628,908.106591,1812.251989,1.246851,0.945592,1.408774,3.477138,2.232041,4.318490,233.4166,23.7040,68.7725,0.606067,1.652902,1.533939,48585.16,61243.20,22996.86,5170834.07,94.5379,112.9301,43.6431,9455.7859,25.81,4.94,1.69,6099.93,237.69,427.71,169.85,12538.45,31.302964,36.674026,51.914773,4.588167,30.125026,43.506927,57.356707,2.994738,97.200263,127.742309,173.179999,14.430088,93.347401,133.011306,174.151152,12.489567,194.043443,378.359235,382.510992,75.790480,57.943225,82.798468,107.026556,9.740715,0.056213,0.067387,0.094347,0.008503,0.054032,0.080247,0.104245,0.006038,0.175067,0.235475,0.314185,0.027478,0.168216,0.245547,0.315755,0.024484,0.369886,0.695483,0.701970,0.148539,0.104801,0.152673,0.193858,0.018825
78,114,5,18,E,18,E-18,2021-03-30 00:44:54 +02:00,1,0,,201,184.0597,17.2882,53.4653,0.779026,1.265118,1.295682,211188.61,35891.61,44890.09,498.1652,85.3592,103.3414,531.564138,368.347459,601.819700,1325.211018,874.077182,1815.260027,1.270015,0.885097,1.404812,3.268366,2.089494,4.185444,245.5977,25.4203,72.4163,0.560352,1.750036,1.664721,45616.49,62409.93,22548.26,5393649.35,84.7561,111.2293,40.8754,9376.5538,24.74,5.44,1.73,6316.69,205.89,425.74,160.16,11902.88,34.279288,40.606143,56.902127,4.648499,32.397763,47.530061,62.144617,2.748617,105.379586,139.995587,188.540781,14.113016,100.407126,145.091703,189.108811,11.785570,193.685738,397.926233,399.670834,71.879647,62.091215,89.895973,116.380436,9.330472,0.058596,0.071019,0.098087,0.008141,0.055322,0.082246,0.106937,0.005142,0.180397,0.243868,0.325493,0.025163,0.171975,0.251572,0.326072,0.021503,0.347973,0.687157,0.694681,0.132216,0.106617,0.156249,0.200895,0.016818
86,115,5,19,E,19,E-19,2021-03-30 00:44:36 +02:00,1,0,,139,182.8464,17.0168,52.9677,0.798884,1.248617,1.256423,212900.04,36581.73,45735.22,509.2329,88.5719,105.6142,534.719449,385.207618,619.751502,1385.479830,898.673212,1860.912891,1.295687,0.941515,1.472537,3.531004,2.202825,4.372974,244.1388,25.2695,72.1261,0.582577,1.734977,1.665709,46184.02,61468.27,22638.60,5380469.13,87.8499,109.9303,41.4105,9440.5770,24.58,4.37,1.29,6209.71,220.06,420.53,161.65,12213.84,33.593363,39.980818,56.739234,4.906997,31.659870,47.249514,62.521230,3.050337,103.433860,138.977783,188.478955,15.029461,98.421557,144.392289,189.460862,12.772692,198.214678,401.913130,407.535544,75.449465,61.163907,89.278044,116.164501,10.029811,0.057406,0.070145,0.097412,0.008798,0.054052,0.082084,0.107371,0.006058,0.177566,0.243131,0.323915,0.027697,0.168994,0.251526,0.325600,0.024439,0.363608,0.702342,0.711146,0.145225,0.105665,0.155855,0.199406,0.018811
94,116,5,20,E,20,E-20,2021-03-30 00:44:18 +02:00,1,0,,162,195.9279,17.7484,55.9374,0.783842,1.302381,1.265912,232246.38,43832.83,51369.86,507.8658,95.4106,108.1215,548.414335,412.966867,617.993634,1397.085028,994.352782,1944.435467,1.232765,0.933615,1.369864,3.248013,2.236549,4.261110,262.3852,26.2197,75.9667,0.563899,1.789635,1.660513,56203.01,70232.27,26623.77,5737597.64,93.6431,113.6681,43.6888,9338.2895,23.94,3.35,1.01,6020.13,254.20,469.38,187.06,12223.96,35.714730,42.003780,59.807818,5.300865,34.590765,51.379627,67.722110,3.534441,111.333931,147.164136,201.171562,16.615788,107.238066,155.335647,204.679945,14.425801,220.812575,435.322854,440.862844,81.865543,66.593580,95.451542,125.445953,11.242196,0.057555,0.068721,0.096191,0.008791,0.055855,0.083307,0.108811,0.006192,0.180041,0.239616,0.323699,0.028039,0.173716,0.252115,0.329238,0.024852,0.372130,0.707668,0.718527,0.141462,0.108198,0.154875,0.201825,0.019201
5,117,5,21,E,21,E-21,2021-03-30 00:44:00 +02:00,1,0,,115,181.4826,16.9104,53.0580,0.797650,1.277568,1.251382,216379.44,41040.31,47113.92,526.6867,102.1959,105.8909,524.160835,397.790388,604.976525,1399.036770,926.301926,1778.963889,1.281330,0.996498,1.451461,3.623267,2.318137,4.185345,230.7967,22.9660,67.0762,0.640826,1.598854,1.520453,50076.43,61186.19,22607.90,5125068.16,101.6836,110.2072,42.3692,9477.1779,26.23,6.06,2.12,6185.06,243.58,390.50,151.62,12483.34,30.906534,36.518887,51.100852,4.584648,29.416044,42.590106,56.069938,2.988039,95.609784,125.638930,169.361165,14.156018,91.457271,130.380928,170.534853,12.227696,193.669573,369.536166,375.651889,75.124536,56.965202,80.756832,104.802852,9.480938,0.055910,0.069455,0.093880,0.008632,0.053177,0.079367,0.102415,0.006271,0.174136,0.236763,0.311291,0.027492,0.166643,0.243453,0.312511,0.024674,0.379319,0.678756,0.692358,0.152126,0.104298,0.150654,0.192477,0.018727
13,118,5,22,E,22,E-22,2021-03-30 00:43:43 +02:00,1,0,,159,177.7594,16.6652,52.5959,0.797526,1.272044,1.249192,201394.47,37858.84,45826.54,494.3198,92.3087,107.4630,515.941888,381.832696,576.557208,1339.805894,914.950316,1766.366515,1.305875,0.944888,1.396486,3.535571,2.274202,4.245814,227.0926,22.9513,66.8103,0.626707,1.611471,1.524724,46606.79,61095.84,22517.31,5001001.48,91.4483,113.8524,42.9725,9413.1266,24.62,4.66,1.75,6074.54,234.98,446.69,173.30,12303.62,30.715976,36.209022,50.996202,4.505204,29.733475,43.728276,56.980309,2.903927,95.711466,126.603990,171.299289,13.944703,92.086829,133.087728,173.430958,12.045109,191.593852,374.375525,378.690173,72.183867,57.147517,82.131086,107.124657,9.385608,0.057063,0.069410,0.095601,0.008738,0.055464,0.083090,0.106674,0.006210,0.178593,0.241388,0.321191,0.027850,0.172121,0.252737,0.324977,0.024899,0.374013,0.702042,0.712377,0.149115,0.106982,0.156079,0.200656,0.019023
21,119,5,23,E,23,E-23,2021-03-30 00:43:25 +02:00,1,0,,121,178.3381,17.0703,53.0147,0.779005,1.293335,1.301761,206896.93,37864.17,46985.50,502.1530,92.8411,109.5125,525.532073,375.814488,584.211935,1364.219985,895.400647,1769.323056,1.305706,0.928884,1.387405,3.508856,2.229620,4.206379,233.6866,24.9498,70.7384,0.575243,1.761870,1.719007,47548.85,63408.88,23280.07,5149529.21,92.0794,115.6391,43.5539,9378.0371,24.79,4.77,1.65,6204.62,235.21,444.69,172.77,12251.52,31.183715,38.320442,53.484233,4.575024,29.871200,45.211979,59.101360,2.920670,97.066280,132.621867,178.826004,14.296823,93.038602,138.018382,179.863369,12.270553,191.008023,381.836046,389.054483,73.763795,57.972848,85.346420,111.164616,9.655359,0.055938,0.071277,0.097383,0.008397,0.053953,0.083669,0.107928,0.005896,0.175299,0.246252,0.326614,0.027076,0.168566,0.255698,0.328975,0.024011,0.366624,0.695372,0.712370,0.142297,0.105462,0.157959,0.203283,0.018584
29,122,6,2,F,2,F-02,2021-03-30 00:49:54 +02:00,1,0,,255,191.8546,17.5118,54.9216,0.790092,1.273773,1.261417,222275.80,42766.35,50998.53,494.4844,95.0391,112.4066,533.432722,410.989488,612.264182,1324.258320,978.912885,1912.447177,1.208144,0.927696,1.369699,3.051855,2.211423,4.273288,255.0202,26.1261,74.5331,0.555480,1.778400,1.700325,54892.33,70670.99,26577.53,5618508.26,93.9350,119.5700,45.1272,9416.5915,25.93,4.70,1.47,6195.86,234.06,474.13,182.96,11983.76,33.355089,39.452573,55.299687,4.936249,31.729632,47.670802,62.125403,2.877891,102.795428,138.573714,185.061101,14.823359,98.377747,145.400040,187.883903,12.312098,207.847092,417.946765,419.210628,76.832153,61.105485,90.182029,115.064924,9.779836,0.055478,0.065315,0.091634,0.008444,0.052889,0.079083,0.103243,0.005194,0.171305,0.230253,0.307153,0.025672,0.164096,0.241677,0.312287,0.021750,0.356488,0.700519,0.701567,0.136048,0.102092,0.150187,0.191452,0.017113
37,123,6,3,F,3,F-03,2021-03-30 00:50:11 +02:00,1,0,,272,193.9818,17.7730,55.6579,0.777673,1.313381,1.296418,219567.93,41735.57,49860.55,483.7381,92.4961,108.6795,538.357235,381.376694,622.580015,1318.799396,908.087182,1960.317049,1.219958,0.863287,1.389875,3.045099,2.048322,4.337731,258.9697,26.3555,76.2068,0.566151,1.836806,1.679353,52819.12,68642.91,25780.47,5674188.77,92.2244,116.7485,44.4798,9376.8515,26.01,4.98,1.58,6230.73,226.23,478.82,186.84,12072.64,34.503332,42.369220,58.883284,4.810298,32.588084,51.428643,65.968690,2.863602,105.971365,148.682166,197.564539,14.593549,101.029086,156.261665,200.213870,12.195506,200.337790,430.964703,432.370010,76.637783,62.511771,96.177396,122.998311,9.660593,0.056033,0.068923,0.095390,0.008131,0.052844,0.083595,0.107073,0.005187,0.172464,0.242347,0.320741,0.025200,0.164409,0.254631,0.325378,0.021594,0.341793,0.709867,0.713589,0.136215,0.102097,0.157025,0.200224,0.016902
45,124,6,4,F,4,F-04,2021-03-30 00:50:28 +02:00,1,0,,320,189.3292,17.5027,54.5109,0.781811,1.270342,1.280169,212948.59,42732.69,49242.76,479.6463,97.0090,110.4015,522.365769,380.353705,600.807007,1264.895342,907.592775,1892.396408,1.194964,0.875412,1.362507,2.919081,2.083190,4.280384,255.3335,26.6513,75.3345,0.547825,1.812144,1.762788,54960.87,69334.56,26008.96,5632217.22,96.4949,119.9442,45.4646,9430.1679,26.54,4.77,1.63,6230.84,237.75,473.95,182.93,12080.95,33.773782,40.397469,56.495796,4.916463,32.006422,48.790613,62.913093,2.776581,104.019959,141.554503,188.876379,14.711037,99.337182,148.735016,190.987742,12.092459,201.603805,420.063935,418.467026,76.973687,61.602462,91.944098,117.821246,9.657109,0.055606,0.065846,0.091770,0.008329,0.052718,0.080045,0.102708,0.004927,0.171605,0.232027,0.308206,0.025221,0.163980,0.244459,0.312257,0.021089,0.345751,0.702729,0.699043,0.135266,0.102020,0.151340,0.192941,0.016708
53,125,6,5,F,5,F-05,2021-03-30 00:50:46 +02:00,1,0,,258,188.4915,17.5801,54.7381,0.773471,1.291392,1.294071,214031.53,39922.86,47364.88,492.1298,92.5276,104.3650,526.971468,383.497114,596.432690,1305.337956,901.440868,1837.794144,1.223688,0.885631,1.346176,3.126032,2.085633,4.145220,252.8789,26.2135,74.9247,0.554377,1.815100,1.721723,50855.13,66011.18,24372.45,5574681.86,91.7081,112.1050,42.6467,9412.3293,26.02,4.62,1.57,6189.90,226.39,444.07,169.60,12066.00,34.204026,41.006252,57.427856,5.036119,32.465187,48.355234,63.444253,2.970000,105.455023,141.966237,190.693288,15.192906,100.602121,147.703999,192.317593,12.677605,200.156899,409.852884,414.128229,77.326763,62.359041,91.338658,118.322400,10.053572,0.056815,0.069104,0.095213,0.008587,0.053938,0.081103,0.105305,0.005456,0.175748,0.239211,0.316828,0.026396,0.167829,0.248330,0.319785,0.022620,0.349677,0.690496,0.697425,0.138685,0.104377,0.153702,0.196974,0.017685
61,126,6,6,F,6,F-06,2021-03-30 00:51:03 +02:00,1,0,,198,187.7054,17.5182,54.6000,0.771952,1.301492,1.318067,216608.56,40185.16,48192.99,490.8300,91.4919,106.8142,526.385253,379.481569,589.890657,1327.852250,912.829910,1850.881352,1.237818,0.874884,1.339622,3.192133,2.106723,4.174651,248.9839,26.0121,74.8280,0.559822,1.845619,1.677475,51208.42,66582.33,25155.38,5492281.77,90.3731,113.9589,43.7732,9413.8656,25.05,4.42,1.59,6117.23,231.79,466.78,176.16,12189.03,33.748929,39.662607,55.254616,5.105490,32.104933,47.122526,61.129317,3.104935,104.002254,137.746885,184.018677,15.486777,99.573634,143.852968,185.245615,13.030944,201.175346,404.641177,408.199276,79.206993,61.681593,88.923185,113.666491,10.243831,0.057261,0.068892,0.094487,0.008848,0.054776,0.081707,0.104787,0.005811,0.177437,0.239126,0.315823,0.027438,0.170244,0.249571,0.318118,0.023739,0.355531,0.691798,0.700279,0.143605,0.105766,0.154179,0.195253,0.018414
69,127,6,7,F,7,F-07,2021-03-30 00:51:20 +02:00,1,0,,205,189.1013,17.4289,54.6968,0.780913,1.297494,1.278959,227274.21,43838.60,50343.16,512.1203,99.5615,109.7730,519.166710,397.974590,608.503690,1315.831329,953.597024,1890.962498,1.211426,0.915419,1.382001,3.144458,2.188646,4.273926,251.5729,25.0386,72.3760,0.589767,1.715486,1.654311,55975.01,69481.57,26184.89,5513418.02,99.1248,117.8041,45.0760,9364.1260,27.91,5.34,1.81,6110.13,257.15,472.55,179.60,12084.69,33.502663,38.971320,55.237999,4.989384,32.134599,47.133581,61.536614,3.132075,104.070451,137.098712,184.787688,15.360117,99.767957,144.015927,186.893682,13.082664,206.978176,410.883663,412.667210,77.051730,61.982255,89.338958,115.285611,10.270178,0.056588,0.066334,0.092953,0.008647,0.054555,0.079943,0.103759,0.005752,0.176732,0.233970,0.311562,0.026965,0.169800,0.245200,0.315370,0.023423,0.362877,0.697949,0.700047,0.139096,0.105917,0.152207,0.194321,0.018186
76,128,6,8,F,8,F-08,2021-03-30 00:51:38 +02:00,1,0,,187,186.1041,17.2540,54.2790,0.789166,1.286439,1.256102,220178.21,42002.41,48343.63,507.1539,97.8493,107.9433,522.138577,382.721509,592.950724,1304.998863,910.443155,1859.389735,1.229357,0.896985,1.368282,3.153984,2.128354,4.269925,240.9503,24.5992,71.1419,0.584171,1.715795,1.602027,52648.63,66348.86,25450.44,5312782.33,98.2551,116.9539,46.0476,9417.8134,26.84,5.13,1.73,6196.82,240.24,447.24,178.71,12219.90,31.549649,37.490013,52.338516,4.754135,29.740783,45.046222,58.719911,2.886214,96.918296,131.670750,176.153512,14.526518,92.306625,137.923805,178.827702,12.264264,192.210704,393.649558,397.489936,75.761994,57.297078,85.320734,109.969084,9.649431,0.055066,0.066654,0.092058,0.008479,0.051965,0.079368,0.103149,0.005504,0.169687,0.232944,0.309745,0.026450,0.161786,0.243154,0.314111,0.022873,0.349567,0.691758,0.699905,0.141397,0.100705,0.150514,0.193380,0.017796
84,129,6,9,F,9,F-09,2021-03-30 00:51:55 +02:00,1,0,,260,193.9660,17.7037,55.5093,0.776828,1.295095,1.280886,219932.61,43338.75,49277.65,488.8022,97.0510,108.0535,542.063237,399.721901,602.921546,1358.803443,944.877901,1839.138227,1.234015,0.917354,1.350295,3.192269,2.155601,4.068790,262.0351,26.3449,76.2141,0.561757,1.814710,1.662127,55340.29,67583.42,25775.33,5721594.42,95.6844,113.9312,43.7855,9359.3938,27.06,6.22,2.08,6237.41,239.32,430.19,166.50,11979.03,35.034055,41.354147,58.523875,5.110185,33.080111,48.642369,64.106995,2.940251,108.037074,143.169495,194.097396,15.497225,102.911661,148.690794,194.904830,12.792739,207.195339,415.322297,421.711951,75.187474,64.187915,92.216186,120.393361,10.239387,0.056069,0.066876,0.093284,0.008584,0.052777,0.077904,0.102037,0.005256,0.173162,0.230961,0.309482,0.026364,0.164815,0.238879,0.310759,0.022236,0.351260,0.674039,0.685359,0.132361,0.103160,0.148507,0.192100,0.017608
93,130,6,10,F,10,F-10,2021-03-30 00:52:13 +02:00,1,0,,349,185.3946,17.2270,53.8451,0.791319,1.274917,1.262007,217044.65,39941.48,46595.68,501.0543,93.8103,105.8563,522.938837,370.292480,584.976910,1282.704755,887.065263,1804.851127,1.230415,0.871532,1.340514,3.091344,2.088310,4.153628,253.3648,26.0598,74.7501,0.560918,1.793227,1.695126,52876.59,65638.14,25033.18,5557213.28,93.8980,113.4122,43.7628,9373.6462,25.87,5.00,1.76,6151.89,238.67,442.80,173.75,12024.30,33.859117,40.044700,56.789204,5.048964,32.196463,47.833645,62.872818,3.066670,104.608239,139.660307,189.516061,15.381628,99.867903,145.956780,191.203458,12.964135,201.049938,409.130659,414.893617,76.477338,61.985599,90.322552,117.810864,10.221147,0.056138,0.066884,0.093974,0.008609,0.053271,0.079814,0.104161,0.005558,0.173637,0.233614,0.313911,0.026625,0.165753,0.244016,0.316981,0.022933,0.348393,0.688599,0.697221,0.136746,0.103191,0.151147,0.195539,0.017896
