ID,WellID,Row,Column,RowName,ColumnName,WellName,DateTime,Timepoint,ElapsedTime,Description,[Cell] Count,[Cell] (Nuc2) Area (AVG),[Cell] (Nuc2) Diameter (AVG),[Cell] (Nuc2) Circumference (AVG),[Cell] (Nuc2) Circularity (AVG),[Cell] (Nuc2) Compactness (AVG),[Cell] (Nuc2) Anisometry (AVG),[Cell] (Nuc2) TotalIntensity CH1 (AVG),[Cell] (Nuc2) TotalIntensity CH2 (AVG),[Cell] (Nuc2) TotalIntensity CH3 (AVG),[Cell] (Nuc2) MeanIntensity CH1 (AVG),[Cell] (Nuc2) MeanIntensity CH2 (AVG),[Cell] (Nuc2) MeanIntensity CH3 (AVG),[Cell] (Nuc2) TotalPeak CH1 (AVG),[Cell] (Nuc2) TotalPeak CH2 (AVG),[Cell] (Nuc2) TotalPeak CH3 (AVG),[Cell] (Nuc2) TotalRidge CH1 (AVG),[Cell] (Nuc2) TotalRidge CH2 (AVG),[Cell] (Nuc2) TotalRidge CH3 (AVG),[Cell] (Nuc2) MeanPeak CH1 (AVG),[Cell] (Nuc2) MeanPeak CH2 (AVG),[Cell] (Nuc2) MeanPeak CH3 (AVG),[Cell] (Nuc2) MeanRidge CH1 (AVG),[Cell] (Nuc2) MeanRidge CH2 (AVG),[Cell] (Nuc2) MeanRidge CH3 (AVG),[Cell] (CellBody) Area (AVG),[Cell] (CellBody) Diameter (AVG),[Cell] (CellBody) Circumference (AVG),[Cell] (CellBody) Circularity (AVG),[Cell] (CellBody) Compactness (AVG),[Cell] (CellBody) Anisometry (AVG),[Cell] (CellBody) TotalIntensity CH2 (AVG),[Cell] (CellBody) TotalIntensity CH3 (AVG),[Cell] (CellBody) TotalIntensity CH4 (AVG),[Cell] (CellBody) TotalIntensity CH5 (AVG),[Cell] (CellBody) MeanIntensity CH2 (AVG),[Cell] (CellBody) MeanIntensity CH3 (AVG),[Cell] (CellBody) MeanIntensity CH4 (AVG),[Cell] (CellBody) MeanIntensity CH5 (AVG),[Cell] (CellBody) MinIntensity CH2 (AVG),[Cell] (CellBody) MinIntensity CH3 (AVG),[Cell] (CellBody) MinIntensity CH4 (AVG),[Cell] (CellBody) MinIntensity CH5 (AVG),[Cell] (CellBody) MaxIntensity CH2 (AVG),[Cell] (CellBody) MaxIntensity CH3 (AVG),[Cell] (CellBody) MaxIntensity CH4 (AVG),[Cell] (CellBody) MaxIntensity CH5 (AVG),[Cell] (CellBody) TotalPeak CH2 (AVG),[Cell] (CellBody) TotalPeak CH3 (AVG),[Cell] (CellBody) TotalPeak CH4 (AVG),[Cell] (CellBody) TotalPeak CH5 (AVG),[Cell] (CellBody) TotalHole CH2 (AVG),[Cell] (CellBody) TotalHole CH3 (AVG),[Cell] (CellBody) TotalHole CH4 (AVG),[Cell] (CellBody) TotalHole CH5 (AVG),[Cell] (CellBody) TotalRidge CH2 (AVG),[Cell] (CellBody) TotalRidge CH3 (AVG),[Cell] (CellBody) TotalRidge CH4 (AVG),[Cell] (CellBody) TotalRidge CH5 (AVG),[Cell] (CellBody) TotalValley CH2 (AVG),[Cell] (CellBody) TotalValley CH3 (AVG),[Cell] (CellBody) TotalValley CH4 (AVG),[Cell] (CellBody) TotalValley CH5 (AVG),[Cell] (CellBody) TotalEdge CH2 (AVG),[Cell] (CellBody) TotalEdge CH3 (AVG),[Cell] (CellBody) TotalEdge CH4 (AVG),[Cell] (CellBody) TotalEdge CH5 (AVG),[Cell] (CellBody) TotalSaddle CH2 (AVG),[Cell] (CellBody) TotalSaddle CH3 (AVG),[Cell] (CellBody) TotalSaddle CH4 (AVG),[Cell] (CellBody) TotalSaddle CH5 (AVG),[Cell] (CellBody) MeanPeak CH2 (AVG),[Cell] (CellBody) MeanPeak CH3 (AVG),[Cell] (CellBody) MeanPeak CH4 (AVG),[Cell] (CellBody) MeanPeak CH5 (AVG),[Cell] (CellBody) MeanHole CH2 (AVG),[Cell] (CellBody) MeanHole CH3 (AVG),[Cell] (CellBody) MeanHole CH4 (AVG),[Cell] (CellBody) MeanHole CH5 (AVG),[Cell] (CellBody) MeanRidge CH2 (AVG),[Cell] (CellBody) MeanRidge CH3 (AVG),[Cell] (CellBody) MeanRidge CH4 (AVG),[Cell] (CellBody) MeanRidge CH5 (AVG),[Cell] (CellBody) MeanValley CH2 (AVG),[Cell] (CellBody) MeanValley CH3 (AVG),[Cell] (CellBody) MeanValley CH4 (AVG),[Cell] (CellBody) MeanValley CH5 (AVG),[Cell] (CellBody) MeanEdge CH2 (AVG),[Cell] (CellBody) MeanEdge CH3 (AVG),[Cell] (CellBody) MeanEdge CH4 (AVG),[Cell] (CellBody) MeanEdge CH5 (AVG),[Cell] (CellBody) MeanSaddle CH2 (AVG),[Cell] (CellBody) MeanSaddle CH3 (AVG),[Cell] (CellBody) MeanSaddle CH4 (AVG),[Cell] (CellBody) MeanSaddle CH5 (AVG)
268,284,12,20,L,20,L-20,2021-03-30 01:34:00 +02:00,1,0,,33,173.6561,16.1251,50.9272,0.843582,1.196979,1.159401,236169.03,52111.70,74920.33,575.3084,123.6617,180.5506,507.163867,484.042214,617.705572,1317.363273,1062.953792,1921.715396,1.254636,1.188872,1.517859,3.264394,2.621970,4.765378,196.3343,18.1534,55.3053,0.768773,1.248674,1.206180,58209.91,88065.52,29826.36,4529389.36,123.9022,190.4172,64.3335,9834.9782,26.39,8.48,2.58,5760.42,299.64,704.09,244.55,13141.73,24.570015,25.386743,36.972132,4.477693,22.521246,32.293737,42.322174,3.476773,74.777220,93.373053,125.940572,14.490118,70.842395,99.860510,129.243583,13.379885,187.236334,337.033599,330.660203,84.614423,45.006704,62.827893,79.892403,10.117259,0.053525,0.055395,0.080467,0.009743,0.049145,0.070293,0.091994,0.007585,0.162984,0.203912,0.274578,0.031495,0.154467,0.217806,0.281574,0.029127,0.406866,0.730308,0.718429,0.185789,0.098102,0.137221,0.174320,0.022008
275,285,12,21,L,21,L-21,2021-03-30 01:34:17 +02:00,1,0,,48,180.7438,16.5925,52.2455,0.829900,1.210901,1.212254,231167.15,48218.75,71224.52,541.7108,112.2054,166.6670,550.983955,491.878354,607.732300,1414.663254,1123.789880,1882.935174,1.304352,1.161966,1.432843,3.347601,2.646100,4.439097,203.3158,18.3166,56.1381,0.775331,1.242333,1.220041,54552.25,84355.67,29146.90,4699473.46,113.4269,176.6027,61.0555,9853.3327,26.73,8.88,2.42,5883.00,291.77,635.85,220.81,12872.65,25.583979,26.479827,37.974432,4.699716,23.737638,32.842027,43.023909,3.217646,79.065937,95.473721,128.495516,14.411572,75.159679,101.335308,131.884817,12.673096,193.368743,337.399294,334.239428,84.237352,47.518778,63.473414,81.796569,9.756469,0.053805,0.055244,0.079413,0.009912,0.049672,0.068338,0.089717,0.006850,0.165837,0.199228,0.268415,0.030525,0.157372,0.211208,0.275228,0.026930,0.404765,0.707030,0.700874,0.178827,0.099596,0.132525,0.170943,0.020713
283,286,12,22,L,22,L-22,2021-03-30 01:34:35 +02:00,1,0,,33,163.3864,15.6437,48.9184,0.832991,1.184550,1.201865,233449.88,46167.09,66941.09,606.4846,119.3142,174.3001,511.754253,442.405631,569.737843,1291.942322,1036.350423,1734.958269,1.356939,1.139810,1.480059,3.390510,2.705948,4.500972,191.5925,18.4744,55.3544,0.729082,1.295704,1.299415,54709.88,84356.00,28222.21,4427504.48,120.4748,187.2744,62.9509,9873.9247,29.85,11.27,3.18,6133.64,290.61,689.27,236.85,12834.42,22.894572,24.970609,35.477241,4.319199,21.158378,31.026634,40.301329,2.733389,71.244565,90.557073,120.737887,13.290747,67.423946,96.311570,123.524250,11.396718,179.487562,322.160795,316.480892,74.543097,42.862481,60.651225,77.076675,8.986915,0.051435,0.055169,0.078877,0.009720,0.047693,0.068405,0.089725,0.006196,0.160026,0.200071,0.268932,0.029827,0.151602,0.212731,0.275230,0.025641,0.401480,0.713810,0.704198,0.169458,0.096080,0.133943,0.171999,0.020130
198,287,12,23,L,23,L-23,2021-03-30 01:34:52 +02:00,1,0,,24,173.0988,16.2454,50.6836,0.834287,1.193397,1.183144,229401.92,53738.29,75586.38,560.5228,131.4460,183.7683,515.530147,499.780367,587.582340,1317.488401,1127.738332,1754.526025,1.279789,1.215788,1.449983,3.272059,2.785059,4.331336,189.5051,17.9237,54.7878,0.766970,1.273608,1.229106,58292.13,84821.92,29509.75,4359871.67,131.1127,189.5927,66.4208,9791.2271,28.79,8.63,2.46,5949.21,320.67,626.63,236.58,12995.58,22.043136,24.323449,32.786118,4.109400,20.401713,30.055463,37.859584,3.147317,68.496369,86.952568,112.939617,13.020054,64.815425,92.527703,116.517627,11.980462,187.929673,313.745929,312.962559,78.569386,41.028450,57.975821,72.709122,8.927825,0.049449,0.054590,0.073230,0.009256,0.045858,0.067401,0.084963,0.007174,0.153825,0.195213,0.252790,0.029584,0.145746,0.207673,0.261473,0.027355,0.424312,0.704240,0.704343,0.178561,0.092168,0.130081,0.163012,0.020374
207,290,13,2,M,2,M-02,2021-03-30 01:41:16 +02:00,1,0,,74,182.2630,16.3859,52.1876,0.851490,1.199247,1.158259,250159.59,55864.31,70573.42,579.2115,129.1079,161.7266,519.297669,491.825326,585.204549,1338.328967,1111.719060,1877.950040,1.226681,1.149665,1.354925,3.150764,2.601290,4.392500,209.1493,19.0532,57.3248,0.754527,1.264597,1.254046,64634.53,85749.70,32228.01,4747325.01,129.7929,172.1447,64.8099,9664.9614,31.66,8.19,2.77,5917.32,309.53,656.38,253.35,12969.00,23.814066,26.243574,36.823550,4.446576,21.631015,34.056951,43.866046,3.246041,73.226643,97.207739,128.940235,13.897392,69.088640,105.051576,134.239804,12.478574,190.000834,350.442533,350.286638,83.463345,44.025008,65.724440,83.380117,9.493471,0.048736,0.054073,0.075638,0.009055,0.044198,0.069906,0.089813,0.006754,0.149897,0.199718,0.264565,0.028452,0.141294,0.215600,0.275049,0.025765,0.389105,0.714846,0.714024,0.172556,0.090101,0.134767,0.170801,0.019522
215,291,13,3,M,3,M-03,2021-03-30 01:40:58 +02:00,1,0,,47,179.3511,16.2444,51.5587,0.850215,1.193491,1.147871,237643.43,44587.62,69267.43,559.3015,102.8812,160.2202,523.275832,480.536341,600.855799,1338.036343,1072.394638,1842.682129,1.262567,1.144149,1.427982,3.250356,2.565281,4.390863,202.1048,18.2506,55.8665,0.775123,1.241404,1.212993,50482.38,82799.55,30809.34,4639586.04,104.3749,172.0587,63.6980,9788.1977,25.64,7.06,2.32,5827.47,249.55,641.43,251.13,13030.36,25.963698,25.310199,36.546339,4.385849,23.657398,32.059354,42.131473,3.079387,78.871079,92.860705,125.210066,13.711601,74.376886,99.350822,129.441289,12.167924,186.380698,337.708780,336.280500,83.578252,46.869492,62.129665,80.338145,9.374113,0.055191,0.053931,0.077825,0.009321,0.050238,0.067748,0.089313,0.006605,0.167608,0.197159,0.265616,0.029204,0.157923,0.210249,0.274143,0.026024,0.394826,0.713646,0.709864,0.178943,0.099470,0.131529,0.170041,0.020031
223,292,13,4,M,4,M-04,2021-03-30 01:40:41 +02:00,1,0,,65,187.0759,16.7971,53.0388,0.838606,1.204567,1.185377,244826.60,58040.80,73149.55,559.2518,134.5778,166.5526,525.462639,520.142704,601.594236,1363.258168,1159.643387,1930.880000,1.213344,1.198158,1.377120,3.193097,2.667642,4.412768,213.9561,19.0899,58.3459,0.759252,1.279026,1.246140,67349.20,90244.34,34363.91,4865222.46,136.9257,179.3865,69.4858,9711.2705,30.37,7.66,2.63,5687.40,307.97,679.28,257.65,12883.49,24.653982,26.778684,37.355061,4.592344,22.814994,34.735056,44.591837,3.339713,76.590903,99.032707,130.478756,14.440716,72.774288,106.879106,136.153106,12.952576,203.589292,361.702278,361.395880,86.944426,46.402895,66.844434,84.469658,9.853058,0.048973,0.053198,0.073969,0.009209,0.045186,0.068545,0.087800,0.006823,0.152235,0.196391,0.258036,0.029061,0.144466,0.211327,0.268676,0.026254,0.408542,0.719440,0.717391,0.178127,0.092293,0.132374,0.166981,0.019881
231,293,13,5,M,5,M-05,2021-03-30 01:40:23 +02:00,1,0,,70,183.9428,16.6098,51.9562,0.839807,1.185564,1.185135,258475.37,63273.64,74512.77,596.3957,146.2215,174.1872,547.712251,521.994313,597.300400,1386.385626,1169.996985,1849.353956,1.301745,1.230896,1.406763,3.296690,2.754109,4.325170,210.9259,18.9861,57.4669,0.743700,1.267055,1.243008,72817.53,90364.44,32958.51,4839754.99,146.5523,184.1977,66.7601,9799.8898,34.43,8.57,2.63,5848.29,349.17,669.64,249.09,13139.56,24.266535,26.051405,36.615917,4.827249,22.407104,32.862929,42.813083,3.257726,75.661452,95.312117,126.966161,15.056596,71.969368,102.138753,131.641089,13.164819,201.453003,346.974936,344.272127,85.718149,46.079965,64.143445,81.766500,10.208618,0.049322,0.052709,0.073916,0.009958,0.045476,0.066457,0.086488,0.006877,0.153807,0.193137,0.256683,0.031233,0.146140,0.206974,0.266119,0.027536,0.413306,0.707251,0.701060,0.179318,0.093713,0.130054,0.165505,0.021230
239,294,13,6,M,6,M-06,2021-03-30 01:40:05 +02:00,1,0,,72,182.1464,16.5043,52.2673,0.838104,1.210697,1.174448,242011.53,58965.89,72728.33,557.7544,135.8803,168.5286,528.255249,498.374183,593.331326,1364.448816,1124.497563,1872.327273,1.257618,1.151137,1.371059,3.273782,2.635420,4.416059,208.0965,19.0147,58.0062,0.752555,1.306639,1.234488,67287.50,86322.22,32583.00,4702903.72,136.1936,177.0373,66.7519,9630.2772,30.39,5.89,2.25,5936.49,344.04,655.44,254.04,12976.75,23.978977,26.495500,37.397242,4.497515,22.109175,34.441402,43.477451,3.330320,74.336395,98.365281,129.374702,14.097819,70.575940,106.293204,133.344711,12.736698,195.540683,354.119598,347.120822,83.389535,45.049389,66.810722,82.966742,9.646151,0.049437,0.054431,0.077038,0.009247,0.045757,0.070952,0.089622,0.006818,0.153809,0.202126,0.266484,0.028964,0.146137,0.218733,0.274687,0.026156,0.403373,0.729032,0.713487,0.172052,0.093380,0.137253,0.170864,0.019831
247,295,13,7,M,7,M-07,2021-03-30 01:39:48 +02:00,1,0,,57,171.9070,16.2143,50.5547,0.827114,1.206006,1.202410,227817.53,50283.30,66131.30,569.9994,125.4578,162.6667,511.756902,495.658134,612.324763,1336.736772,1086.048259,1816.922039,1.290338,1.231668,1.508025,3.404644,2.723629,4.551599,193.7721,18.1787,54.9513,0.762026,1.258279,1.250271,56683.44,78871.05,28871.35,4486511.37,126.5579,173.1125,63.3016,9869.9032,30.33,7.46,2.82,5860.89,300.96,614.09,229.96,13276.16,23.761721,24.821389,34.870376,4.508080,21.292703,30.757762,39.910337,3.111078,72.668403,90.007914,119.173919,14.046918,68.229240,95.648786,122.482836,12.384857,182.264173,322.564912,319.405900,84.448959,43.555199,59.812528,75.959378,9.563478,0.052012,0.054406,0.076627,0.009973,0.046847,0.067849,0.087939,0.007149,0.159559,0.198184,0.261924,0.031446,0.150186,0.210978,0.269709,0.028131,0.406200,0.712987,0.706299,0.191030,0.095951,0.131946,0.166947,0.021561
255,296,13,8,M,8,M-08,2021-03-30 01:39:30 +02:00,1,0,,77,172.7817,16.3315,51.6614,0.822151,1.251117,1.203253,227538.74,56718.29,65898.62,553.2763,138.8560,161.8234,512.485737,475.307948,560.000905,1322.956400,1101.261400,1779.411351,1.276631,1.172649,1.381504,3.297718,2.725517,4.408204,198.5377,19.1098,57.4192,0.709081,1.348028,1.321266,65331.14,80357.99,30329.16,4482216.49,140.8011,172.3802,65.6690,9607.2520,30.86,7.22,2.60,5930.65,346.79,623.27,241.16,12781.74,22.694980,25.538920,35.615766,4.228136,21.207584,32.565772,41.025677,3.081713,70.784034,93.610998,121.920257,13.377129,67.442693,100.582515,125.551979,12.003269,189.961210,329.757965,324.776666,77.691314,42.947634,62.968927,77.658857,9.160403,0.048831,0.054729,0.076165,0.009069,0.045679,0.069870,0.087874,0.006749,0.152457,0.200749,0.261155,0.028835,0.145319,0.215741,0.268992,0.026072,0.410853,0.709081,0.698130,0.169244,0.092475,0.135100,0.166421,0.019798
263,297,13,9,M,9,M-09,2021-03-30 01:39:13 +02:00,1,0,,59,183.9892,16.6305,52.0165,0.838870,1.185170,1.194589,261038.27,62838.83,75853.61,597.8180,147.5379,173.3655,553.366750,531.693482,647.582492,1438.847688,1202.626655,1917.477562,1.302272,1.247970,1.511752,3.406847,2.818857,4.500586,207.3834,18.3935,56.2976,0.785406,1.233819,1.216817,70252.58,89074.27,32378.00,4790955.41,147.4719,181.2261,66.1798,9846.5517,32.20,8.59,2.85,5760.27,340.39,649.22,233.93,13431.27,23.512571,25.567309,35.530698,4.701685,21.321760,31.757625,40.835533,3.547595,72.500245,92.791577,122.326348,15.127473,68.530543,98.815216,126.047256,13.796697,197.308455,338.002846,334.649690,89.677722,43.927392,62.287689,78.622678,10.539063,0.048411,0.052744,0.073019,0.009744,0.043699,0.065726,0.084170,0.007489,0.149340,0.192063,0.252133,0.031550,0.140847,0.204659,0.259950,0.028990,0.410368,0.704472,0.695086,0.188516,0.090505,0.128917,0.162252,0.022067
271,298,13,10,M,10,M-10,2021-03-30 01:38:56 +02:00,1,0,,63,173.3063,16.2516,50.6837,0.824193,1.204495,1.213488,234773.54,52097.84,66962.35,577.1050,126.1198,158.5935,522.306635,472.731668,559.557904,1325.628980,1096.100325,1750.499213,1.325586,1.156317,1.368474,3.390260,2.685316,4.306425,198.1511,18.7529,55.9762,0.723955,1.276430,1.288925,60316.70,82413.87,29710.83,4520646.75,128.9427,173.6068,62.5501,9735.5076,30.33,8.24,2.46,5744.44,318.10,609.27,230.98,12916.41,23.144703,24.473706,35.190650,4.416523,21.352547,30.869322,40.865610,3.200889,71.857939,89.761618,121.816373,13.933458,68.104335,95.981783,126.054011,12.539484,190.289728,326.110932,327.725321,81.160158,43.528432,60.278527,78.384280,9.570840,0.050055,0.052987,0.075800,0.009601,0.046054,0.066327,0.087537,0.006851,0.155116,0.194114,0.261651,0.030155,0.146756,0.206744,0.270357,0.027023,0.410722,0.701174,0.704095,0.176824,0.093670,0.130121,0.168248,0.020657
279,299,13,11,M,11,M-11,2021-03-30 01:38:38 +02:00,1,0,,59,177.4452,16.2000,51.0646,0.846961,1.184529,1.167491,251919.47,56116.86,72100.14,614.5001,132.3514,169.0902,516.771254,503.690012,575.429899,1345.229891,1155.319970,1807.366242,1.266643,1.222314,1.390025,3.305254,2.805881,4.385258,203.8087,18.5446,56.2435,0.760514,1.255835,1.226064,63423.03,85914.66,31210.93,4658282.07,130.7810,176.5181,64.0722,9729.0737,30.00,9.73,3.03,5822.97,318.22,629.61,234.54,12932.98,23.546428,25.725537,36.014019,4.456474,21.733713,32.010418,41.558034,3.131300,72.774769,93.086460,124.382025,13.976723,69.329268,99.407084,128.248539,12.418627,196.344299,331.481269,331.113707,81.650162,44.137471,62.457302,80.084679,9.573170,0.049418,0.054597,0.076125,0.009333,0.045454,0.067748,0.087741,0.006664,0.152653,0.197328,0.262859,0.029520,0.145283,0.210372,0.270553,0.026375,0.410585,0.697665,0.696652,0.173506,0.092671,0.132213,0.169097,0.020255
287,300,13,12,M,12,M-12,2021-03-30 01:38:21 +02:00,1,0,,42,175.3717,16.2352,51.5030,0.835677,1.221686,1.173251,226863.36,54009.19,71458.43,539.3559,129.0526,170.9585,508.496622,512.661522,577.766684,1313.657967,1185.657738,1727.843493,1.250258,1.254924,1.409505,3.263102,2.896144,4.215272,201.4516,17.7962,55.1908,0.797352,1.226608,1.193026,63112.12,87168.21,32160.93,4612054.55,130.8813,180.4613,66.4673,9772.2910,30.38,9.71,2.88,5421.95,386.48,637.93,246.67,13007.81,24.765030,24.189419,35.380352,4.975299,23.953025,30.836466,41.389649,3.574496,78.572526,88.726091,121.900782,15.368919,75.966059,95.302388,126.129607,13.777403,211.167819,332.683647,335.471663,85.961530,48.255478,59.657814,77.860222,10.498194,0.052990,0.052073,0.075853,0.010651,0.051023,0.066012,0.088579,0.007627,0.168186,0.190624,0.260927,0.032925,0.162082,0.203916,0.269589,0.029492,0.449487,0.708808,0.713627,0.186514,0.103132,0.127851,0.166375,0.022470
199,301,13,13,M,13,M-13,2021-03-30 01:38:03 +02:00,1,0,,47,179.0345,16.4527,51.4286,0.836782,1.185587,1.198393,233099.70,55975.40,73955.66,548.9831,130.8295,172.1482,554.771513,523.103033,607.559610,1388.067214,1144.692025,1820.321651,1.338078,1.266877,1.456400,3.345121,2.754617,4.374268,204.1404,18.8556,56.5776,0.756034,1.261425,1.255973,64068.57,87920.91,30733.02,4720368.89,131.4891,181.1144,63.5668,9871.4495,30.30,9.38,2.74,5863.47,308.81,607.79,224.04,13079.57,23.893035,25.945042,36.602198,4.642356,21.611885,32.420091,41.924336,3.367378,73.829288,93.562183,125.259812,14.692626,69.558201,99.820827,128.206241,13.090851,197.117391,340.118070,335.611084,86.018338,44.442421,62.330207,79.497025,10.041972,0.050110,0.054345,0.076591,0.009781,0.044945,0.067110,0.087237,0.007125,0.154688,0.195829,0.261574,0.031054,0.145270,0.207838,0.267215,0.027731,0.413118,0.710394,0.701780,0.183733,0.093133,0.130401,0.166004,0.021275
206,302,13,14,M,14,M-14,2021-03-30 01:37:46 +02:00,1,0,,48,181.2488,16.4204,51.9414,0.842251,1.198666,1.163920,248105.40,51526.60,70171.33,583.4628,118.6945,163.5656,532.675499,494.630952,627.648638,1384.649461,1133.869677,1811.650046,1.266595,1.160548,1.478365,3.299229,2.662255,4.313561,203.0766,18.7833,57.1401,0.742818,1.296369,1.265086,57056.17,80391.33,29776.56,4641740.71,117.9031,168.0145,62.0752,9740.8525,27.42,8.85,3.19,5833.13,292.02,576.42,213.81,12920.73,24.768070,25.082622,35.886838,4.662980,22.942722,30.567449,40.984479,3.241054,76.374523,90.417222,123.394055,14.427528,72.787488,95.326765,126.464283,12.736252,196.097599,329.099288,334.696533,82.752506,46.044973,60.261630,78.727833,9.804532,0.052270,0.052680,0.075558,0.009848,0.048505,0.064657,0.086481,0.006998,0.161035,0.190543,0.259867,0.030611,0.153504,0.201379,0.266682,0.027246,0.413430,0.696232,0.706526,0.177284,0.096886,0.127042,0.165881,0.020849
214,303,13,15,M,15,M-15,2021-03-30 01:37:29 +02:00,1,0,,66,174.7706,16.2539,51.0085,0.835873,1.194331,1.178052,231991.26,48544.45,68592.44,568.7497,117.6512,164.8819,533.742296,479.245434,592.181112,1342.233920,1088.661649,1810.780103,1.314072,1.170230,1.445658,3.329873,2.676358,4.454342,201.0117,18.4179,55.7382,0.764180,1.242189,1.239835,57189.74,84920.68,30166.27,4560574.70,119.8735,178.5787,63.5409,9681.6524,29.77,9.77,3.05,6153.48,282.62,621.71,230.00,12406.29,24.549397,25.585747,36.651423,4.213232,22.183903,31.889638,41.340211,2.699036,74.990206,92.896966,124.676313,12.683365,70.500897,98.933646,127.157271,10.871060,186.757676,333.233650,326.053409,73.666553,44.858819,62.273284,79.050340,8.458634,0.052340,0.054373,0.077734,0.009062,0.047289,0.067515,0.087549,0.005958,0.159937,0.197462,0.264255,0.027514,0.150357,0.209907,0.269431,0.023833,0.398789,0.708445,0.692413,0.161453,0.095698,0.132347,0.167617,0.018449
222,304,13,16,M,16,M-16,2021-03-30 01:37:11 +02:00,1,0,,48,182.4447,16.5992,52.1840,0.835549,1.199453,1.197533,244379.33,56941.38,72800.19,570.7852,132.3129,168.9046,520.628871,530.374201,661.833957,1386.662307,1153.983549,1904.025847,1.231336,1.263627,1.559270,3.315429,2.760047,4.493030,209.0119,18.5313,56.1787,0.771114,1.219974,1.230258,66018.10,87343.44,32044.58,4767531.56,132.7966,177.5777,65.1522,9773.0341,32.21,10.33,2.94,6005.33,322.08,655.33,245.67,12983.96,24.260371,25.565509,36.121184,4.463219,22.373203,32.021703,41.754513,3.077525,75.034880,92.585545,124.294093,13.979339,71.306020,99.178135,128.138257,12.304360,201.503289,345.174039,344.145423,81.011183,45.395381,62.277158,79.579175,9.539459,0.050200,0.052678,0.074317,0.009380,0.046245,0.065151,0.085568,0.006578,0.155624,0.190573,0.255978,0.029496,0.147771,0.203030,0.263399,0.026116,0.419624,0.706960,0.707021,0.174138,0.094187,0.127996,0.163917,0.020164
230,305,13,17,M,17,M-17,2021-03-30 01:36:54 +02:00,1,0,,59,169.8634,15.9176,50.0719,0.843217,1.184554,1.163934,218246.66,46094.85,63273.02,547.2368,114.0459,155.9900,512.574382,475.694321,599.465111,1274.446969,1057.451156,1806.523140,1.295131,1.187402,1.500814,3.217151,2.654734,4.602577,193.3512,18.0314,54.6948,0.761014,1.245459,1.225308,52675.69,75958.61,26074.32,4478288.80,114.3819,166.4635,57.2081,9862.3139,31.47,9.93,3.05,5931.05,278.81,615.54,212.56,12771.17,24.279350,24.612146,35.920480,4.459330,22.202332,30.972814,41.153002,2.823425,74.414010,89.307538,122.958889,13.497283,70.130412,95.708868,125.966934,11.550896,181.654092,322.202916,320.944103,78.954627,44.567515,59.763043,78.174495,8.997242,0.053682,0.054331,0.079318,0.009857,0.049127,0.069044,0.091503,0.006281,0.164645,0.198383,0.272365,0.029930,0.155200,0.213246,0.279764,0.025674,0.401510,0.717329,0.714578,0.175967,0.098639,0.133175,0.173446,0.019971
238,306,13,18,M,18,M-18,2021-03-30 01:36:36 +02:00,1,0,,56,172.9722,16.1039,50.3948,0.837719,1.184836,1.191343,229105.79,50460.41,67675.14,563.6069,123.1420,165.5928,523.800405,488.108437,615.337518,1317.644615,1088.227115,1759.063741,1.300021,1.204553,1.517928,3.296883,2.695154,4.295887,198.9256,18.9350,57.0003,0.723026,1.321928,1.277041,57849.21,80474.73,28057.05,4558068.79,122.9416,171.6747,59.9908,9780.8027,28.77,9.75,3.29,5996.02,293.16,578.11,208.71,12749.61,23.539069,25.754452,36.189601,4.322960,21.365251,31.323211,41.224857,2.929472,72.235023,91.335443,123.714279,13.294771,68.031029,96.435932,126.629662,11.675481,187.369395,324.054805,324.225876,78.279350,43.175529,60.279704,78.761343,9.067257,0.050867,0.055057,0.077462,0.009451,0.046267,0.066618,0.087979,0.006393,0.156287,0.194705,0.264559,0.029040,0.147207,0.205273,0.270509,0.025495,0.404712,0.691637,0.692967,0.172086,0.093528,0.128289,0.168453,0.019792
246,307,13,19,M,19,M-19,2021-03-30 01:36:19 +02:00,1,0,,63,178.5912,16.3452,51.5111,0.838136,1.198724,1.172878,220718.06,48221.13,66789.81,523.5123,116.5351,155.6290,514.352423,479.762848,606.632823,1289.651128,1111.911340,1825.154965,1.247004,1.147737,1.436051,3.134573,2.659750,4.385483,202.7070,18.2078,55.8733,0.778162,1.247360,1.224320,55950.52,81194.46,29807.89,4587633.57,119.0768,167.1580,61.7564,9637.6486,27.67,8.70,2.84,5962.57,317.46,591.40,234.87,12828.38,25.190419,25.089208,36.254563,4.236872,23.554726,31.951082,41.979806,3.147812,78.276856,91.764380,124.306027,13.564615,74.622323,98.632253,128.517311,12.250158,194.687947,338.998652,338.308777,78.889694,47.207505,61.487858,79.725223,9.348640,0.052906,0.053344,0.076868,0.008913,0.049439,0.068366,0.089326,0.006790,0.164211,0.195748,0.263902,0.028738,0.156524,0.210839,0.273140,0.026210,0.410902,0.719259,0.715363,0.169501,0.098915,0.131274,0.169388,0.019907
